Date,Time,Min,Transaction,
20161127,11,27,2184,
20161127,11,27,2184,
20161127,11,28,2185,
20161127,11,28,2185,
20161127,11,30,2186,
20161127,11,30,2186,
20161127,11,30,2186,
20161127,11,32,2187,
20161127,11,32,2187,
20161127,11,32,2187,
20161127,11,36,2188,
20161127,11,42,2189,
20161127,11,49,2190,
20161127,11,49,2190,
20161127,11,49,2190,
20161127,11,49,2190,
20161127,11,49,2190,
20161127,11,49,2190,
20161127,11,49,2190,
20161127,11,55,2191,
20161127,11,59,2192,
20161127,11,59,2192,
20161127,12,15,2193,
20161127,12,16,2194,
20161127,12,16,2194,
20161127,12,21,2195,
20161127,12,21,2195,
20161127,12,21,2195,
20161127,12,21,2195,
20161127,12,21,2195,
20161127,12,30,2196,
20161127,12,30,2196,
20161127,12,30,2196,
20161127,12,30,2196,
20161127,12,30,2196,
20161127,12,35,2197,
20161127,12,35,2197,
20161127,12,35,2197,
20161127,12,35,2197,
20161127,12,45,2198,
20161127,12,45,2198,
20161127,12,45,2198,
20161127,12,52,2199,
20161127,12,56,2200,
20161127,12,56,2200,
20161127,12,56,2200,
20161127,12,58,2201,
20161127,12,58,2201,
20161127,13,15,2202,
20161127,13,15,2202,
20161127,13,15,2202,
20161127,13,16,2203,
20161127,13,16,2203,
20161127,13,38,2204,
20161127,13,38,2204,
20161127,13,44,2205,
20161127,13,44,2205,
20161127,13,46,2206,
20161127,13,46,2206,
20161127,14,0,2207,
20161127,14,0,2207,
20161127,14,0,2207,
20161127,14,0,2207,
20161127,14,0,2207,
20161127,14,0,2207,
20161127,14,0,2207,
20161127,14,0,2208,
20161127,14,32,2209,
20161127,14,42,2210,
20161127,14,42,2210,
20161127,14,42,2210,
20161127,14,42,2210,
20161127,14,45,2211,
20161127,14,45,2211,
20161127,14,45,2211,
20161127,14,45,2211,
20161127,14,46,2212,
20161127,15,37,2213,
20161127,15,37,2213,
20161127,15,43,2214,
20161127,15,43,2214,
20161127,15,43,2214,
20161127,15,43,2214,
20161127,15,51,2215,
20161127,15,51,2215,
20161127,16,12,2216,
20161128,7,44,2217,
20161128,7,44,2217,
20161128,7,49,2218,
20161128,8,14,2219,
20161128,8,38,2220,
20161128,8,38,2220,
20161128,9,1,2221,
20161128,9,14,2222,
20161128,9,14,2222,
20161128,9,45,2223,
20161128,9,45,2223,
20161128,9,52,2224,
20161128,10,12,2225,
20161128,10,12,2225,
20161128,10,12,2225,
20161128,10,20,2226,
20161128,10,35,2227,
20161128,10,48,2228,
20161128,10,48,2228,
20161128,10,51,2229,
20161128,10,51,2229,
20161128,10,51,2229,
20161128,10,51,2229,
20161128,11,10,2230,
20161128,11,10,2230,
20161128,11,11,2231,
20161128,11,11,2231,
20161128,11,30,2232,
20161128,11,30,2232,
20161128,11,30,2232,
20161128,11,46,2234,
20161128,11,46,2234,
20161128,11,46,2234,
20161128,11,46,2234,
20161128,11,46,2234,
20161128,12,5,2235,
20161128,12,5,2235,
20161128,12,5,2235,
20161128,12,5,2235,
20161128,12,5,2235,
20161128,12,6,2236,
20161128,12,6,2236,
20161128,12,26,2237,
20161128,12,56,2238,
20161128,12,56,2238,
20161128,12,56,2238,
20161128,13,10,2239,
20161128,13,18,2240,
20161128,13,27,2241,
20161128,13,31,2242,
20161128,13,31,2242,
20161128,13,31,2242,
20161128,13,31,2242,
20161128,13,38,2243,
20161128,13,58,2244,
20161128,13,58,2244,
20161128,13,58,2244,
20161128,13,58,2244,
20161128,14,5,2245,
20161128,14,9,2246,
20161128,14,9,2246,
20161128,14,9,2247,
20161128,14,48,2248,
20161128,15,8,2249,
20161128,15,12,2250,
20161128,15,24,2251,
20161128,15,24,2251,
20161128,15,24,2251,
20161128,15,24,2251,
20161128,15,27,2252,
20161128,15,28,2253,
20161128,15,58,2254,
20161128,16,3,2255,
20161128,16,3,2255,
20161128,16,14,2256,
20161128,16,14,2256,
20161128,16,14,2256,
20161128,16,14,2256,
20161128,16,19,2257,
20161128,16,19,2257,
20161128,16,19,2257,
20161128,16,19,2257,
20161128,16,25,2258,
20161128,16,45,2259,
20161128,16,45,2259,
20161128,16,45,2259,
20161128,16,45,2259,
20161128,16,45,2259,
20161128,17,17,2260,
20161129,8,27,2261,
20161129,8,27,2261,
20161129,8,58,2262,
20161129,8,58,2262,
20161129,8,58,2262,
20161129,9,9,2263,
20161129,9,9,2263,
20161129,9,9,2264,
20161129,9,10,2265,
20161129,9,10,2265,
20161129,9,11,2266,
20161129,9,13,2267,
20161129,9,13,2267,
20161129,9,13,2267,
20161129,9,13,2267,
20161129,9,19,2268,
20161129,9,19,2268,
20161129,9,25,2269,
20161129,9,39,2270,
20161129,9,39,2270,
20161129,9,39,2270,
20161129,9,41,2271,
20161129,9,42,2272,
20161129,10,18,2273,
20161129,10,19,2274,
20161129,10,19,2274,
20161129,10,42,2275,
20161129,10,42,2275,
20161129,10,42,2275,
20161129,10,42,2275,
20161129,10,43,2276,
20161129,10,43,2276,
20161129,10,45,2277,
20161129,10,45,2277,
20161129,10,48,2278,
20161129,10,48,2278,
20161129,10,50,2279,
20161129,10,53,2280,
20161129,10,53,2280,
20161129,10,59,2281,
20161129,10,59,2281,
20161129,10,59,2281,
20161129,11,2,2282,
20161129,11,3,2283,
20161129,11,26,2284,
20161129,11,26,2284,
20161129,11,26,2285,
20161129,11,29,2286,
20161129,11,34,2287,
20161129,11,34,2287,
20161129,11,39,2288,
20161129,11,41,2289,
20161129,11,41,2289,
20161129,11,52,2290,
20161129,12,0,2291,
20161129,12,0,2291,
20161129,12,9,2292,
20161129,12,10,2293,
20161129,12,21,2294,
20161129,12,21,2294,
20161129,12,22,2295,
20161129,12,22,2295,
20161129,12,25,2296,
20161129,12,25,2296,
20161129,12,27,2297,
20161129,12,27,2297,
20161129,12,27,2297,
20161129,12,27,2297,
20161129,12,29,2298,
20161129,12,36,2299,
20161129,12,41,2300,
20161129,13,0,2301,
20161129,13,0,2301,
20161129,13,6,2302,
20161129,13,39,2303,
20161129,13,39,2303,
20161129,13,39,2303,
20161129,13,50,2304,
20161129,13,50,2304,
20161129,13,50,2304,
20161129,13,50,2304,
20161129,14,0,2305,
20161129,14,0,2305,
20161129,14,0,2305,
20161129,15,13,2307,
20161129,15,13,2307,
20161129,15,13,2307,
20161129,15,13,2307,
20161129,15,13,2307,
20161129,15,33,2308,
20161129,15,33,2308,
20161129,15,33,2308,
20161129,15,34,2309,
20161129,15,34,2309,
20161129,15,34,2309,
20161129,15,44,2310,
20161129,15,45,2311,
20161129,15,45,2311,
20161129,15,49,2312,
20161129,16,2,2313,
20161129,16,2,2313,
20161129,17,24,2314,
20161130,8,9,2315,
20161130,8,29,2316,
20161130,8,29,2316,
20161130,8,36,2317,
20161130,8,36,2317,
20161130,8,36,2318,
20161130,9,47,2319,
20161130,10,19,2320,
20161130,10,19,2320,
20161130,10,41,2321,
20161130,10,41,2321,
20161130,10,41,2321,
20161130,10,47,2322,
20161130,10,47,2322,
20161130,10,53,2323,
20161130,10,53,2323,
20161130,10,53,2323,
20161130,11,4,2324,
20161130,11,5,2325,
20161130,11,5,2325,
20161130,11,6,2326,
20161130,11,6,2327,
20161130,11,9,2328,
20161130,11,9,2328,
20161130,11,14,2329,
20161130,11,14,2329,
20161130,11,17,2330,
20161130,11,17,2330,
20161130,11,18,2331,
20161130,11,18,2331,
20161130,11,21,2332,
20161130,11,21,2332,
20161130,11,21,2333,
20161130,11,29,2334,
20161130,11,37,2335,
20161130,11,37,2335,
20161130,11,37,2336,
20161130,11,38,2337,
20161130,11,48,2338,
20161130,11,56,2339,
20161130,11,56,2339,
20161130,11,56,2339,
20161130,11,56,2339,
20161130,11,56,2339,
20161130,12,8,2340,
20161130,12,8,2340,
20161130,12,8,2340,
20161130,12,8,2340,
20161130,12,8,2340,
20161130,12,8,2340,
20161130,12,12,2341,
20161130,12,17,2342,
20161130,12,17,2342,
20161130,12,26,2343,
20161130,12,26,2343,
20161130,12,26,2343,
20161130,12,29,2344,
20161130,12,29,2344,
20161130,12,39,2345,
20161130,12,41,2346,
20161130,12,41,2346,
20161130,12,41,2346,
20161130,12,41,2346,
20161130,12,41,2346,
20161130,13,29,2347,
20161130,13,29,2347,
20161130,13,29,2347,
20161130,13,31,2348,
20161130,13,31,2348,
20161130,13,31,2348,
20161130,13,32,2349,
20161130,13,50,2350,
20161130,14,10,2351,
20161130,14,10,2351,
20161130,14,33,2352,
20161130,14,33,2352,
20161130,14,33,2352,
20161130,14,33,2352,
20161130,14,37,2353,
20161130,14,50,2354,
20161130,15,15,2355,
20161130,15,15,2355,
20161130,15,15,2355,
20161130,15,15,2355,
20161130,15,15,2355,
20161130,15,15,2355,
20161130,15,15,2355,
20161130,15,16,2356,
20161130,15,16,2356,
20161130,15,16,2356,
20161130,15,40,2357,
20161130,15,42,2358,
20161130,15,42,2358,
20161130,15,42,2358,
20161130,15,43,2359,
20161130,15,43,2359,
20161130,15,46,2360,
20161130,15,46,2360,
20161130,15,50,2361,
20161130,15,50,2361,
20161130,15,50,2361,
20161130,16,1,2362,
20161130,16,1,2362,
20161130,16,6,2363,
20161130,16,6,2363,
20161130,16,32,2364,
20161130,16,32,2364,
20161130,16,43,2365,
20161130,16,44,2366,
20161130,16,44,2366,
20161130,16,48,2367,
20161130,16,48,2367,
20161130,16,48,2367,
20161201,8,41,2368,
20161201,9,9,2369,
20161201,9,9,2369,
20161201,9,9,2369,
20161201,9,10,2370,
20161201,9,47,2371,
20161201,9,47,2371,
20161201,9,47,2371,
20161201,9,47,2371,
20161201,10,13,2372,
20161201,10,13,2372,
20161201,10,40,2373,
20161201,10,40,2373,
20161201,10,40,2373,
20161201,10,40,2373,
20161201,10,46,2374,
20161201,10,46,2374,
20161201,10,46,2374,
20161201,10,48,2375,
20161201,10,48,2375,
20161201,10,49,2376,
20161201,10,49,2376,
20161201,10,53,2377,
20161201,10,53,2377,
20161201,10,54,2378,
20161201,10,54,2378,
20161201,11,4,2379,
20161201,11,13,2380,
20161201,11,22,2381,
20161201,11,32,2382,
20161201,11,44,2383,
20161201,11,44,2383,
20161201,11,45,2384,
20161201,12,5,2385,
20161201,12,5,2385,
20161201,12,5,2385,
20161201,12,5,2385,
20161201,12,6,2386,
20161201,12,6,2386,
20161201,12,10,2387,
20161201,12,23,2388,
20161201,12,38,2389,
20161201,12,50,2390,
20161201,13,8,2391,
20161201,13,8,2391,
20161201,13,8,2391,
20161201,13,11,2392,
20161201,13,11,2392,
20161201,13,11,2392,
20161201,13,11,2392,
20161201,13,16,2393,
20161201,13,20,2394,
20161201,13,39,2395,
20161201,13,45,2396,
20161201,13,45,2396,
20161201,13,54,2397,
20161201,13,54,2397,
20161201,13,54,2397,
20161201,13,56,2398,
20161201,13,56,2398,
20161201,14,0,2399,
20161201,14,5,2400,
20161201,14,5,2400,
20161201,14,9,2401,
20161201,14,25,2402,
20161201,14,25,2402,
20161201,14,26,2403,
20161201,14,29,2404,
20161201,14,29,2404,
20161201,14,32,2406,
20161201,14,40,2407,
20161201,14,40,2407,
20161201,14,40,2407,
20161201,14,54,2408,
20161201,14,54,2408,
20161201,14,57,2409,
20161201,15,7,2410,
20161201,15,25,2412,
20161201,15,41,2413,
20161201,16,4,2414,
20161201,16,4,2414,
20161201,16,4,2414,
20161201,16,26,2415,
20161201,16,26,2415,
20161201,17,30,2416,
20161201,17,35,2417,
20161202,8,17,2418,
20161202,8,17,2418,
20161202,8,28,2419,
20161202,8,31,2420,
20161202,8,36,2421,
20161202,8,54,2422,
20161202,8,54,2422,
20161202,8,59,2423,
20161202,9,8,2424,
20161202,9,10,2425,
20161202,9,11,2426,
20161202,9,16,2427,
20161202,9,16,2427,
20161202,9,19,2428,
20161202,9,19,2428,
20161202,9,20,2429,
20161202,9,22,2430,
20161202,9,22,2430,
20161202,9,24,2431,
20161202,9,30,2432,
20161202,9,42,2433,
20161202,9,42,2433,
20161202,9,43,2434,
20161202,9,43,2434,
20161202,9,59,2435,
20161202,9,59,2435,
20161202,9,59,2435,
20161202,10,18,2436,
20161202,10,18,2436,
20161202,10,25,2437,
20161202,10,25,2437,
20161202,10,35,2438,
20161202,10,36,2439,
20161202,10,38,2440,
20161202,10,38,2440,
20161202,10,38,2440,
20161202,10,38,2440,
20161202,10,38,2440,
20161202,10,41,2441,
20161202,10,41,2441,
20161202,11,0,2442,
20161202,11,0,2442,
20161202,11,4,2443,
20161202,11,14,2444,
20161202,11,14,2444,
20161202,11,22,2445,
20161202,11,25,2446,
20161202,11,25,2446,
20161202,11,32,2447,
20161202,11,32,2447,
20161202,12,5,2448,
20161202,12,5,2448,
20161202,12,24,2449,
20161202,12,24,2449,
20161202,12,37,2450,
20161202,12,37,2450,
20161202,12,37,2450,
20161202,12,52,2451,
20161202,12,52,2451,
20161202,12,52,2451,
20161202,12,59,2452,
20161202,12,59,2452,
20161202,13,1,2453,
20161202,13,1,2453,
20161202,13,2,2454,
20161202,13,2,2455,
20161202,13,5,2456,
20161202,13,6,2457,
20161202,13,6,2457,
20161202,13,18,2458,
20161202,13,18,2458,
20161202,13,18,2458,
20161202,13,21,2459,
20161202,13,21,2459,
20161202,13,22,2460,
20161202,13,22,2460,
20161202,13,24,2461,
20161202,13,35,2462,
20161202,13,35,2462,
20161202,13,37,2463,
20161202,13,37,2463,
20161202,13,40,2464,
20161202,13,40,2464,
20161202,13,57,2466,
20161202,14,1,2467,
20161202,14,5,2468,
20161202,14,8,2469,
20161202,14,8,2469,
20161202,14,30,2470,
20161202,14,30,2470,
20161202,14,45,2471,
20161202,14,45,2471,
20161202,14,47,2472,
20161202,14,47,2472,
20161202,14,48,2473,
20161202,15,26,2474,
20161202,15,26,2474,
20161202,15,33,2475,
20161202,15,33,2475,
20161202,15,42,2476,
20161202,15,52,2477,
20161202,15,52,2477,
20161202,15,52,2477,
20161202,15,52,2477,
20161202,15,55,2478,
20161202,15,55,2478,
20161202,15,55,2478,
20161202,15,55,2479,
20161202,16,51,2481,
20161202,16,51,2481,
20161202,18,9,2482,
20161203,8,30,2486,
20161203,8,30,2486,
20161203,8,30,2486,
20161203,9,14,2487,
20161203,9,14,2487,
20161203,9,14,2487,
20161203,9,33,2488,
20161203,9,33,2488,
20161203,9,35,2489,
20161203,9,35,2489,
20161203,9,39,2490,
20161203,9,43,2491,
20161203,9,45,2492,
20161203,9,45,2492,
20161203,9,45,2492,
20161203,9,45,2492,
20161203,9,45,2492,
20161203,9,54,2493,
20161203,9,54,2493,
20161203,9,54,2493,
20161203,9,54,2493,
20161203,9,54,2493,
20161203,9,54,2493,
20161203,9,57,2494,
20161203,10,1,2495,
20161203,10,1,2495,
20161203,10,1,2495,
20161203,10,3,2496,
20161203,10,3,2496,
20161203,10,6,2497,
20161203,10,7,2498,
20161203,10,7,2498,
20161203,10,7,2498,
20161203,10,8,2499,
20161203,10,8,2499,
20161203,10,10,2500,
20161203,10,10,2500,
20161203,10,12,2501,
20161203,10,18,2502,
20161203,10,38,2503,
20161203,10,38,2503,
20161203,10,45,2504,
20161203,10,45,2504,
20161203,10,49,2505,
20161203,10,53,2506,
20161203,10,58,2507,
20161203,11,3,2508,
20161203,11,3,2508,
20161203,11,4,2509,
20161203,11,5,2510,
20161203,11,8,2511,
20161203,11,8,2511,
20161203,11,16,2512,
20161203,11,16,2512,
20161203,11,16,2512,
20161203,11,18,2513,
20161203,11,18,2513,
20161203,11,20,2514,
20161203,11,20,2514,
20161203,11,21,2515,
20161203,11,21,2515,
20161203,11,21,2515,
20161203,11,22,2516,
20161203,11,23,2517,
20161203,11,23,2517,
20161203,11,27,2518,
20161203,11,27,2518,
20161203,11,27,2518,
20161203,11,30,2519,
20161203,11,30,2519,
20161203,11,30,2519,
20161203,11,30,2519,
20161203,11,30,2519,
20161203,11,31,2520,
20161203,11,38,2521,
20161203,11,38,2521,
20161203,11,41,2522,
20161203,11,41,2522,
20161203,11,41,2522,
20161203,11,41,2522,
20161203,11,45,2523,
20161203,11,45,2523,
20161203,11,50,2524,
20161203,11,50,2524,
20161203,11,58,2525,
20161203,12,24,2526,
20161203,12,24,2526,
20161203,12,34,2527,
20161203,12,34,2527,
20161203,12,34,2527,
20161203,12,34,2527,
20161203,12,34,2527,
20161203,12,34,2527,
20161203,12,43,2528,
20161203,12,45,2529,
20161203,12,47,2530,
20161203,12,47,2530,
20161203,12,47,2530,
20161203,12,48,2531,
20161203,12,50,2532,
20161203,12,50,2532,
20161203,12,50,2532,
20161203,12,50,2532,
20161203,12,55,2533,
20161203,12,55,2533,
20161203,12,56,2534,
20161203,13,10,2535,
20161203,13,10,2535,
20161203,13,17,2536,
20161203,13,17,2536,
20161203,13,18,2537,
20161203,13,18,2537,
20161203,13,18,2537,
20161203,13,21,2538,
20161203,13,21,2538,
20161203,13,26,2539,
20161203,13,26,2539,
20161203,13,28,2540,
20161203,13,28,2540,
20161203,13,28,2540,
20161203,13,38,2541,
20161203,13,38,2541,
20161203,13,45,2543,
20161203,13,45,2543,
20161203,13,53,2545,
20161203,13,53,2545,
20161203,13,53,2545,
20161203,13,53,2545,
20161203,14,3,2546,
20161203,14,5,2547,
20161203,14,5,2547,
20161203,14,5,2547,
20161203,14,5,2547,
20161203,14,7,2548,
20161203,14,7,2548,
20161203,14,12,2549,
20161203,14,12,2549,
20161203,14,13,2550,
20161203,14,13,2550,
20161203,14,21,2551,
20161203,14,21,2551,
20161203,14,28,2552,
20161203,14,28,2552,
20161203,14,28,2552,
20161203,14,28,2552,
20161203,14,28,2552,
20161203,14,28,2552,
20161203,14,28,2552,
20161203,14,29,2553,
20161203,14,34,2554,
20161203,14,34,2554,
20161203,14,34,2554,
20161203,14,37,2555,
20161203,14,37,2555,
20161203,14,37,2555,
20161203,14,37,2555,
20161203,14,41,2556,
20161203,14,41,2556,
20161203,14,41,2556,
20161203,14,41,2556,
20161203,14,47,2557,
20161203,14,50,2558,
20161203,14,55,2559,
20161203,14,55,2559,
20161203,14,57,2560,
20161203,15,17,2561,
20161203,15,17,2561,
20161203,15,25,2562,
20161203,15,37,2563,
20161203,15,37,2563,
20161203,15,39,2564,
20161203,15,39,2564,
20161203,15,39,2564,
20161203,15,39,2564,
20161203,15,42,2565,
20161203,15,43,2566,
20161203,15,43,2566,
20161203,15,45,2567,
20161203,15,46,2568,
20161203,15,48,2569,
20161203,15,48,2569,
20161203,15,48,2569,
20161203,15,48,2569,
20161203,15,50,2570,
20161203,15,50,2570,
20161203,15,50,2570,
20161203,16,3,2571,
20161203,16,3,2571,
20161203,16,3,2571,
20161203,16,8,2572,
20161203,16,8,2572,
20161203,16,13,2573,
20161203,16,13,2573,
20161203,16,13,2573,
20161203,16,16,2574,
20161203,16,22,2575,
20161203,16,22,2575,
20161203,16,22,2575,
20161203,16,37,2576,
20161203,16,37,2576,
20161204,9,23,2577,
20161204,9,23,2577,
20161204,9,25,2578,
20161204,10,13,2579,
20161204,10,13,2579,
20161204,10,14,2580,
20161204,10,14,2580,
20161204,10,33,2581,
20161204,10,33,2581,
20161204,10,33,2581,
20161204,10,48,2582,
20161204,10,48,2582,
20161204,10,48,2582,
20161204,10,48,2582,
20161204,10,51,2583,
20161204,10,51,2583,
20161204,10,51,2583,
20161204,10,51,2583,
20161204,10,52,2584,
20161204,10,52,2584,
20161204,10,54,2585,
20161204,10,54,2585,
20161204,10,54,2585,
20161204,10,54,2585,
20161204,11,7,2586,
20161204,11,7,2586,
20161204,11,24,2587,
20161204,11,24,2587,
20161204,11,35,2588,
20161204,11,35,2588,
20161204,11,47,2589,
20161204,11,47,2589,
20161204,11,49,2590,
20161204,11,49,2590,
20161204,11,53,2591,
20161204,11,53,2591,
20161204,11,53,2591,
20161204,11,53,2591,
20161204,11,56,2592,
20161204,11,57,2593,
20161204,11,57,2593,
20161204,12,4,2594,
20161204,12,4,2594,
20161204,12,4,2594,
20161204,12,4,2594,
20161204,12,4,2594,
20161204,12,6,2595,
20161204,12,6,2595,
20161204,12,6,2595,
20161204,12,6,2595,
20161204,12,13,2596,
20161204,12,13,2596,
20161204,12,31,2597,
20161204,12,33,2598,
20161204,12,33,2598,
20161204,12,33,2598,
20161204,12,33,2598,
20161204,12,35,2599,
20161204,12,35,2599,
20161204,12,35,2599,
20161204,12,35,2599,
20161204,12,40,2600,
20161204,12,46,2601,
20161204,12,46,2601,
20161204,12,47,2602,
20161204,13,11,2603,
20161204,13,11,2603,
20161204,13,11,2603,
20161204,13,11,2603,
20161204,13,14,2604,
20161204,13,14,2604,
20161204,13,14,2604,
20161204,13,14,2604,
20161204,13,15,2605,
20161204,13,15,2605,
20161204,13,15,2605,
20161204,13,15,2605,
20161204,13,18,2606,
20161204,13,21,2607,
20161204,13,50,2608,
20161204,13,58,2609,
20161204,14,3,2610,
20161204,14,3,2610,
20161204,14,7,2611,
20161204,14,7,2611,
20161204,14,7,2611,
20161204,14,7,2611,
20161204,14,7,2611,
20161204,14,12,2612,
20161204,14,12,2612,
20161204,14,12,2612,
20161204,14,16,2613,
20161204,14,16,2613,
20161204,14,16,2613,
20161204,14,27,2614,
20161204,14,27,2614,
20161204,14,27,2614,
20161204,14,27,2614,
20161204,14,27,2614,
20161204,14,27,2614,
20161204,14,32,2615,
20161204,14,32,2615,
20161204,14,40,2616,
20161204,14,40,2616,
20161204,14,40,2616,
20161204,14,40,2616,
20161204,14,40,2616,
20161204,14,41,2617,
20161204,14,46,2618,
20161204,14,46,2618,
20161204,14,46,2618,
20161204,14,50,2619,
20161204,14,50,2619,
20161204,14,52,2620,
20161204,14,54,2621,
20161204,14,54,2621,
20161204,15,2,2622,
20161204,15,41,2623,
20161204,15,46,2624,
20161204,15,46,2624,
20161204,15,46,2624,
20161204,16,12,2625,
20161204,16,12,2625,
20161204,16,12,2625,
20161204,16,12,2625,
20161204,16,15,2626,
20161204,16,15,2626,
20161204,16,19,2627,
20161204,16,19,2627,
20161205,8,25,2628,
20161205,8,35,2629,
20161205,8,36,2630,
20161205,8,36,2630,
20161205,8,36,2630,
20161205,8,36,2630,
20161205,9,4,2631,
20161205,9,4,2631,
20161205,9,9,2632,
20161205,9,19,2633,
20161205,9,20,2634,
20161205,9,22,2635,
20161205,9,22,2635,
20161205,9,24,2636,
20161205,9,25,2637,
20161205,9,28,2638,
20161205,9,28,2638,
20161205,9,28,2638,
20161205,9,28,2638,
20161205,9,33,2639,
20161205,9,33,2639,
20161205,9,33,2639,
20161205,9,33,2639,
20161205,9,33,2640,
20161205,9,42,2641,
20161205,9,42,2641,
20161205,9,42,2641,
20161205,9,42,2641,
20161205,9,45,2642,
20161205,9,45,2642,
20161205,9,45,2642,
20161205,9,46,2643,
20161205,9,46,2643,
20161205,9,51,2644,
20161205,10,7,2645,
20161205,10,7,2645,
20161205,10,14,2646,
20161205,10,40,2647,
20161205,10,40,2647,
20161205,10,40,2647,
20161205,10,41,2648,
20161205,10,42,2649,
20161205,10,42,2649,
20161205,10,52,2650,
20161205,10,52,2650,
20161205,10,56,2651,
20161205,10,56,2651,
20161205,10,56,2651,
20161205,10,56,2651,
20161205,10,56,2651,
20161205,10,58,2652,
20161205,11,4,2653,
20161205,11,4,2653,
20161205,11,4,2653,
20161205,11,9,2654,
20161205,11,9,2654,
20161205,11,9,2654,
20161205,12,14,2655,
20161205,12,26,2656,
20161205,12,33,2657,
20161205,12,47,2658,
20161205,12,47,2658,
20161205,12,51,2659,
20161205,12,51,2659,
20161205,12,56,2660,
20161205,12,56,2660,
20161205,12,58,2661,
20161205,12,58,2661,
20161205,12,58,2661,
20161205,13,11,2662,
20161205,13,11,2662,
20161205,13,30,2663,
20161205,13,31,2664,
20161205,13,40,2665,
20161205,13,40,2665,
20161205,13,40,2665,
20161205,13,46,2666,
20161205,13,46,2666,
20161205,13,50,2667,
20161205,13,50,2667,
20161205,13,52,2668,
20161205,13,52,2668,
20161205,14,4,2669,
20161205,14,4,2669,
20161205,14,12,2670,
20161205,14,12,2670,
20161205,14,12,2670,
20161205,14,12,2670,
20161205,14,15,2671,
20161205,14,30,2672,
20161205,14,39,2673,
20161205,14,39,2673,
20161205,14,43,2674,
20161205,14,43,2674,
20161205,14,43,2674,
20161205,14,43,2674,
20161205,14,48,2675,
20161205,15,0,2676,
20161205,15,0,2676,
20161205,15,0,2676,
20161205,15,1,2677,
20161205,15,13,2678,
20161205,15,13,2678,
20161205,15,13,2678,
20161205,15,13,2678,
20161205,15,27,2679,
20161205,15,45,2680,
20161205,15,45,2680,
20161205,15,45,2680,
20161205,16,23,2681,
20161205,16,23,2681,
20161205,16,23,2681,
20161205,16,23,2681,
20161205,16,23,2681,
20161205,16,23,2681,
20161205,16,53,2682,
20161205,16,53,2682,
20161205,16,53,2682,
20161205,16,53,2682,
20161205,16,53,2682,
20161205,16,53,2682,
20161206,8,11,2683,
20161206,8,11,2683,
20161206,8,26,2684,
20161206,8,58,2685,
20161206,9,20,2686,
20161206,9,26,2687,
20161206,9,26,2687,
20161206,9,27,2688,
20161206,9,27,2688,
20161206,9,48,2689,
20161206,9,50,2690,
20161206,9,50,2690,
20161206,9,50,2690,
20161206,9,50,2690,
20161206,9,51,2691,
20161206,9,51,2692,
20161206,9,52,2693,
20161206,9,52,2693,
20161206,9,53,2694,
20161206,9,53,2694,
20161206,9,53,2694,
20161206,9,54,2695,
20161206,9,54,2695,
20161206,10,15,2696,
20161206,10,15,2696,
20161206,10,15,2696,
20161206,10,18,2697,
20161206,10,18,2697,
20161206,10,18,2697,
20161206,10,25,2698,
20161206,10,28,2699,
20161206,10,30,2700,
20161206,10,30,2700,
20161206,10,45,2701,
20161206,10,45,2701,
20161206,10,49,2702,
20161206,10,49,2702,
20161206,10,49,2702,
20161206,10,52,2703,
20161206,10,52,2703,
20161206,10,54,2704,
20161206,10,54,2704,
20161206,10,54,2704,
20161206,10,55,2705,
20161206,10,55,2705,
20161206,10,57,2706,
20161206,10,59,2707,
20161206,11,3,2708,
20161206,11,7,2709,
20161206,11,7,2709,
20161206,11,7,2710,
20161206,11,7,2710,
20161206,11,8,2711,
20161206,11,21,2712,
20161206,11,21,2712,
20161206,11,23,2713,
20161206,11,23,2713,
20161206,11,45,2714,
20161206,11,45,2714,
20161206,11,45,2714,
20161206,12,2,2715,
20161206,12,2,2715,
20161206,12,7,2716,
20161206,12,11,2717,
20161206,12,11,2717,
20161206,12,24,2718,
20161206,12,24,2718,
20161206,12,24,2719,
20161206,12,35,2720,
20161206,12,39,2721,
20161206,12,39,2721,
20161206,12,44,2722,
20161206,12,44,2722,
20161206,12,47,2723,
20161206,12,47,2723,
20161206,12,50,2724,
20161206,12,50,2724,
20161206,13,2,2725,
20161206,13,12,2726,
20161206,13,14,2727,
20161206,13,16,2728,
20161206,13,16,2728,
20161206,13,16,2728,
20161206,13,16,2728,
20161206,13,22,2729,
20161206,13,22,2729,
20161206,13,22,2729,
20161206,13,36,2730,
20161206,13,36,2730,
20161206,14,1,2731,
20161206,14,1,2731,
20161206,14,2,2732,
20161206,14,2,2732,
20161206,14,10,2733,
20161206,14,29,2734,
20161206,14,29,2734,
20161206,14,29,2734,
20161206,15,9,2735,
20161206,15,9,2735,
20161206,15,9,2735,
20161206,15,9,2735,
20161206,15,9,2735,
20161206,15,9,2735,
20161206,15,29,2736,
20161206,15,29,2736,
20161206,15,30,2737,
20161206,15,30,2737,
20161206,15,44,2738,
20161206,15,44,2738,
20161206,15,49,2739,
20161206,15,53,2740,
20161206,16,1,2741,
20161206,16,1,2741,
20161206,16,22,2742,
20161206,16,22,2742,
20161206,16,22,2742,
20161206,16,22,2742,
20161206,16,24,2743,
20161207,8,38,2744,
20161207,9,2,2745,
20161207,9,15,2746,
20161207,9,15,2746,
20161207,9,15,2746,
20161207,9,15,2746,
20161207,9,15,2746,
20161207,9,21,2747,
20161207,9,21,2747,
20161207,9,21,2747,
